,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
50,Iraq,192,+28,13.0,1.0,49.0,130,,5.0
51,Lebanon,157,+24,4.0,,4.0,149,3.0,23.0
52,South Africa,150,+34,,,,150,,3.0
53,Kuwait,148,+6,,,18.0,130,5.0,35.0
54,San Marino,144,+4,14.0,,4.0,126,12.0,4244.0
55,UAE,140,+27,,,31.0,109,2.0,14.0
56,Slovakia,124,+19,,,,124,2.0,23.0
57,Armenia,122,+12,,,1.0,121,2.0,41.0
58,Mexico,118,+25,1.0,1.0,4.0,113,1.0,0.9
59,Croatia,110,+21,1.0,1.0,5.0,104,,27.0
60,Panama,109,,1.0,,,108,7.0,25.0
61,Taiwan,108,+8,1.0,,26.0,81,,5.0
62,Colombia,108,+15,,,1.0,107,,2.0
63,Bulgaria,107,+15,3.0,1.0,,104,,15.0
64,Serbia,103,+14,,,1.0,102,4.0,12.0
65,Argentina,97,,3.0,1.0,3.0,91,,2.0
66,Algeria,90,+15,9.0,2.0,32.0,49,,2.0
67,Costa Rica,87,+18,1.0,,,86,2.0,17.0
68,Latvia,86,+15,,,1.0,85,,46.0
69,Vietnam,85,+9,,,16.0,69,,0.9
70,Uruguay,79,,,,,79,,23.0
71,Andorra,74,+21,,,1.0,73,,958.0
72,Hungary,73,+15,1.0,,2.0,70,4.0,8.0
73,Brunei,73,+5,,,,73,2.0,167.0
74,Faeroe Islands,72,+14,,,1.0,71,,1474.0
75,Jordan,69,+13,,,1.0,68,,7.0
76,Cyprus,67,+9,,,,67,1.0,55.0
77,Albania,64,+5,2.0,,,62,2.0,22.0
78,Bosnia and Herzegovina,64,+25,,,2.0,62,,20.0
79,Morocco,63,+9,2.0,,2.0,59,1.0,2.0
80,Sri Lanka,60,+9,,,3.0,57,,3.0
81,Malta,53,+5,,,2.0,51,,120.0
82,Belarus,51,,,,5.0,46,,5.0
83,North Macedonia,50,+7,,,1.0,49,1.0,24.0
84,Moldova,49,+13,1.0,,1.0,47,3.0,12.0
85,Oman,48,+9,,,13.0,35,,9.0
86,Palestine,47,+3,,,,47,,9.0
87,Kazakhstan,44,+8,3.0,3.0,,41,,2.0
88,Azerbaijan,44,+10,1.0,,7.0,36,,4.0
89,Venezuela,42,+6,,,,42,,1.0
90,Lithuania,41,+7,,,1.0,40,1.0,15.0
91,Georgia,40,+2,,,1.0,39,1.0,10.0
92,Tunisia,39,+10,1.0,1.0,1.0,37,2.0,3.0
93,Cambodia,37,,,,1.0,36,,2.0
94,Senegal,36,,,,2.0,34,,2.0
95,Dominican Republic,34,,2.0,,,32,,3.0
96,Burkina Faso,33,+6,1.0,,,32,,2.0
97,Guadeloupe,33,,,,,33,,82.0
98,New Zealand,28,+8,,,,28,,6.0
99,Liechtenstein,28,,,,,28,,734.0
100,Réunion,28,+14,,,,28,,31.0
101,Martinique,23,,1.0,,,22,,61.0
102,Uzbekistan,23,+5,,,,23,,0.7
103,Afghanistan,22,,,,1.0,21,,0.6
104,Ukraine,21,+5,3.0,1.0,,18,,0.5
105,Bangladesh,18,+4,1.0,,3.0,14,,0.1
106,Macao,17,,,,10.0,7,,26.0
107,Jamaica,15,,1.0,,2.0,12,,5.0
108,Bolivia,15,+3,,,,15,,1.0
109,French Guiana,15,,,,,15,,50.0
110,DRC,14,+7,,,,14,,0.2
111,Cameroon,13,,,,,13,,0.5
112,Maldives,13,,,,,13,,24.0
113,Montenegro,13,+5,,,,13,,21.0
114,Nigeria,12,+4,,,1.0,11,,0.06
115,Guam,12,+4,,,,12,,71.0
116,Honduras,12,+3,,,,12,,1.0
117,Cuba,11,+1,1.0,,,10,,1.0
118,Channel Islands,11,+4,,,,11,,63.0
119,Ghana,11,+4,,,,11,,0.4
120,Paraguay,11,,,,,11,1.0,2.0
121,Rwanda,11,,,,,11,,0.8
122,Monaco,10,+1,,,,10,,255.0
123,Gibraltar,10,+2,,,2.0,8,,297.0
124,Guatemala,9,+1,1.0,,,8,,0.5
125,Ivory Coast,9,,,,1.0,8,,0.3
126,Trinidad and Tobago,9,+2,,,,9,,6.0
127,Ethiopia,7,+1,,,,7,,0.06
128,Kenya,7,,,,,7,,0.1
129,Mauritius,7,+4,,,,7,,6.0
130,Equatorial Guinea,6,+2,,,,6,,4.0
131,French Polynesia,6,+1,,,,6,,21.0
132,Mongolia,6,,,,,6,,2.0
133,Puerto Rico,6,,,,,6,,2.0
134,Seychelles,6,,,,,6,,61.0
135,Tanzania,6,+3,,,,6,,0.1
136,Guyana,5,+1,1.0,,,4,,6.0
137,Aruba,5,+1,,,1.0,4,,47.0
138,Barbados,5,+3,,,,5,,17.0
139,Cayman Islands,3,+2,1.0,,,2,,46.0
140,Curaçao,3,,1.0,1.0,,2,,18.0
141,Bahamas,3,+2,,,,3,,8.0
142,Congo,3,+2,,,,3,,0.5
143,Gabon,3,,,,,3,,1.0
144,Kyrgyzstan,3,,,,,3,,0.5
145,Mayotte,3,,,,,3,,11.0
146,Namibia,3,+1,,,,3,,1.0
147,St. Barth,3,,,,,3,,304.0
148,Saint Martin,3,,,,,3,,78.0
149,U.S. Virgin Islands,3,+1,,,,3,,29.0
150,Sudan,2,,1.0,,,1,,0.05
151,Benin,2,,,,,2,,0.2
152,Bermuda,2,,,,,2,,32.0
153,Greenland,2,,,,,2,,35.0
154,Liberia,2,,,,,2,,0.4
155,Mauritania,2,,,,,2,,0.4
156,New Caledonia,2,,,,,2,,7.0
157,Saint Lucia,2,,,,,2,,11.0
158,Zambia,2,,,,,2,,0.1
159,Nepal,1,,,,1.0,0,,0.03
160,Antigua and Barbuda,1,,,,,1,,10.0
161,Bhutan,1,,,,,1,,1.0
162,CAR,1,,,,,1,,0.2
163,Chad,1,+1,,,,1,,0.06
164,Djibouti,1,,,,,1,,1.0
165,El Salvador,1,+1,,,,1,,0.2
166,Fiji,1,+1,,,,1,,1.0
167,Gambia,1,,,,,1,,0.4
168,Guinea,1,,,,,1,,0.08
169,Vatican City,1,,,,,1,,1248.0
170,Montserrat,1,,,,,1,,200.0
171,Nicaragua,1,+1,,,,1,,0.2
172,Niger,1,+1,,,,1,,0.04
173,St. Vincent Grenadines,1,,,,,1,,9.0
174,Sint Maarten,1,,,,,1,,23.0
175,Somalia,1,,,,,1,,0.06
176,Suriname,1,,,,,1,,2.0
177,Eswatini,1,,,,,1,,0.9
178,Togo,1,,,,,1,,0.1
179,Total:,244615,25793,10014.0,1063.0,87407.0,147194,7516.0,31.4
