,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
48,Iraq,164,+10,12.0,1.0,41.0,111,,4.0
49,Russia,147,+33,,,8.0,139,,1.0
50,Peru,145,+28,,,1.0,144,8.0,4.0
51,Kuwait,142,+12,,,15.0,127,4.0,33.0
52,San Marino,140,+21,14.0,3.0,4.0,122,11.0,4126.0
53,Lebanon,133,+9,4.0,,4.0,125,3.0,19.0
54,South Africa,116,+31,,,,116,,2.0
55,UAE,113,,,,26.0,87,2.0,11.0
56,Armenia,110,+32,,,1.0,109,2.0,37.0
57,Panama,109,+40,1.0,,,108,7.0,25.0
58,Slovakia,105,+8,,,,105,2.0,19.0
59,Taiwan,100,+23,1.0,,20.0,79,,4.0
60,Argentina,97,+18,2.0,,3.0,92,1.0,2.0
61,Mexico,93,+11,,,4.0,89,1.0,0.7
62,Colombia,93,+28,,,1.0,92,,2.0
63,Bulgaria,92,+11,2.0,,,90,,13.0
64,Croatia,89,+20,,,5.0,84,,22.0
65,Serbia,89,+17,,,1.0,88,4.0,10.0
66,Uruguay,79,+29,,,,79,,23.0
67,Vietnam,76,+10,,,16.0,60,,0.8
68,Algeria,75,+14,7.0,2.0,32.0,36,,2.0
69,Latvia,71,+11,,,1.0,70,,38.0
70,Costa Rica,69,+19,1.0,1.0,,68,2.0,14.0
71,Brunei,68,+12,,,,68,2.0,155.0
72,Albania,59,+4,2.0,1.0,,57,2.0,21.0
73,Hungary,58,+8,1.0,,2.0,55,4.0,6.0
74,Cyprus,58,+9,,,,58,1.0,48.0
75,Faeroe Islands,58,+11,,,1.0,57,,1187.0
76,Jordan,56,+8,,,1.0,55,,5.0
77,Morocco,54,+10,2.0,,1.0,51,1.0,1.0
78,Andorra,53,+14,,,1.0,52,,686.0
79,Belarus,51,+15,,,5.0,46,,5.0
80,Sri Lanka,51,+7,,,3.0,48,,2.0
81,Malta,48,+10,,,2.0,46,,109.0
82,Palestine,44,,,,,44,,9.0
83,North Macedonia,43,+12,,,1.0,42,1.0,21.0
84,Oman,39,+6,,,13.0,26,,8.0
85,Bosnia and Herzegovina,39,+5,,,2.0,37,,12.0
86,Georgia,38,+4,,,1.0,37,1.0,10.0
87,Cambodia,37,+4,,,1.0,36,,2.0
88,Moldova,36,+6,1.0,1.0,1.0,34,2.0,9.0
89,Senegal,36,+9,,,2.0,34,,2.0
90,Kazakhstan,36,+3,,,,36,,2.0
91,Venezuela,36,+3,,,,36,,1.0
92,Dominican Republic,34,+13,2.0,1.0,,32,,3.0
93,Azerbaijan,34,,1.0,,6.0,27,,3.0
94,Lithuania,34,+8,,,1.0,33,1.0,12.0
95,Tunisia,29,+2,,,1.0,28,2.0,2.0
96,Liechtenstein,28,+9,,,,28,,734.0
97,Guadeloupe,27,+9,,,,27,,67.0
98,Martinique,23,+8,1.0,,,22,,61.0
99,Afghanistan,22,,,,1.0,21,,0.6
100,Burkina Faso,20,+5,1.0,1.0,,19,,1.0
101,New Zealand,20,,,,,20,,4.0
102,Uzbekistan,18,+7,,,,18,,0.5
103,Macao,17,+4,,,10.0,7,,26.0
104,Ukraine,16,+2,2.0,,,14,,0.4
105,Jamaica,15,+2,1.0,1.0,2.0,12,,5.0
106,Bangladesh,14,+4,1.0,1.0,3.0,10,,0.09
107,Cameroon,13,+3,,,,13,,0.5
108,Maldives,13,,,,,13,,24.0
109,Bolivia,12,,,,,12,,1.0
110,Réunion,12,+3,,,,12,,13.0
111,French Guiana,11,,,,,11,,37.0
112,Paraguay,11,+2,,,,11,1.0,2.0
113,Rwanda,11,+4,,,,11,,0.8
114,Cuba,10,+3,1.0,1.0,,9,,0.9
115,Monaco,9,,,,,9,,229.0
116,Ivory Coast,9,+5,,,1.0,8,,0.3
117,Honduras,9,+1,,,,9,,0.9
118,Guatemala,8,,1.0,,,7,,0.4
119,Nigeria,8,+5,,,1.0,7,,0.04
120,Gibraltar,8,+5,,,2.0,6,,237.0
121,Guam,8,+3,,,,8,,47.0
122,Montenegro,8,+6,,,,8,,13.0
123,Channel Islands,7,+1,,,,7,,40.0
124,DRC,7,+4,,,,7,,0.08
125,Ghana,7,,,,,7,,0.2
126,Kenya,7,+3,,,,7,,0.1
127,Trinidad and Tobago,7,+2,,,,7,,5.0
128,Ethiopia,6,,,,,6,,0.05
129,Mongolia,6,+1,,,,6,,2.0
130,Puerto Rico,6,+1,,,,6,,2.0
131,Seychelles,6,+2,,,,6,,61.0
132,Guyana,4,,1.0,,,3,,5.0
133,Aruba,4,+1,,,,4,,37.0
134,Equatorial Guinea,4,+3,,,,4,,3.0
135,Curaçao,3,,,,,3,,18.0
136,French Polynesia,3,,,,,3,,11.0
137,Gabon,3,,,,,3,,1.0
138,Kyrgyzstan,3,+3,,,,3,,0.5
139,Mauritius,3,+3,,,,3,,2.0
140,Mayotte,3,,,,,3,,11.0
141,St. Barth,3,,,,,3,,304.0
142,Saint Martin,3,+1,,,,3,,78.0
143,Tanzania,3,+2,,,,3,,0.05
144,Sudan,2,+1,1.0,,,1,,0.05
145,Barbados,2,,,,,2,,7.0
146,Benin,2,+1,,,,2,,0.2
147,Bermuda,2,+2,,,,2,,32.0
148,Greenland,2,+1,,,,2,,35.0
149,Liberia,2,,,,,2,,0.4
150,Mauritania,2,+1,,,,2,,0.4
151,Namibia,2,,,,,2,,0.8
152,New Caledonia,2,+2,,,,2,,7.0
153,Saint Lucia,2,,,,,2,,11.0
154,U.S. Virgin Islands,2,,,,,2,,19.0
155,Zambia,2,+2,,,,2,,0.1
156,Cayman Islands,1,,1.0,,,0,,15.0
157,Nepal,1,,,,1.0,0,,0.03
158,Antigua and Barbuda,1,,,,,1,,10.0
159,Bahamas,1,,,,,1,,3.0
160,Bhutan,1,,,,,1,,1.0
161,CAR,1,,,,,1,,0.2
162,Congo,1,,,,,1,,0.2
163,Djibouti,1,+1,,,,1,,1.0
164,Gambia,1,,,,,1,,0.4
165,Guinea,1,,,,,1,,0.08
166,Vatican City,1,,,,,1,,1248.0
167,Montserrat,1,+1,,,,1,,200.0
168,St. Vincent Grenadines,1,,,,,1,,9.0
169,Sint Maarten,1,+1,,,,1,,23.0
170,Somalia,1,,,,,1,,0.06
171,Suriname,1,,,,,1,,2.0
172,Eswatini,1,,,,,1,,0.9
173,Togo,1,,,,,1,,0.1
174,Total:,218740,20509,8944.0,966.0,84386.0,125410,7158.0,28.1
