,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
46,San Marino,109,+8,7.0,+2,4.0,98,11.0,
47,Lebanon,99,+6,3.0,,1.0,95,3.0,14.5
48,UAE,98,+13,,,20.0,78,2.0,9.9
49,Luxembourg,77,+26,1.0,,,76,,
50,Chile,75,+14,,,,75,,3.9
51,Peru,71,+28,,,,71,,2.2
52,Russia,63,+4,,,8.0,55,,0.4
53,Slovakia,61,+17,,,,61,,11.2
54,South Africa,61,+23,,,,61,,1.0
55,Taiwan,59,+6,1.0,,20.0,38,,2.5
56,Vietnam,56,+3,,,16.0,40,,0.6
57,Pakistan,53,+20,,,2.0,51,,0.2
58,Bulgaria,51,+10,2.0,,,49,,7.3
59,Brunei,50,+10,,,,50,,
60,Croatia,49,+10,,,2.0,47,,11.9
61,Algeria,48,+9,4.0,+1,10.0,34,,1.1
62,Serbia,48,+2,,,1.0,47,1.0,5.5
63,Argentina,46,+1,2.0,,,44,1.0,1.0
64,Panama,43,,1.0,,,42,,10.0
65,Mexico,43,+17,,,4.0,39,1.0,0.3
66,Albania,42,+4,1.0,,,41,2.0,14.6
67,Palestine,38,,,,,38,,7.4
68,Ecuador,37,+9,2.0,,,35,1.0,2.1
69,Costa Rica,35,+8,,,,35,3.0,6.9
70,Colombia,34,+10,,,,34,,0.7
71,Georgia,33,+3,,,1.0,32,1.0,8.3
72,Cyprus,33,+7,,,,33,1.0,27.3
73,Hungary,32,+2,1.0,+1,1.0,30,,3.3
74,Latvia,30,+4,,,1.0,29,,15.9
75,Morocco,28,+10,1.0,,1.0,26,1.0,0.8
76,Belarus,27,,,,3.0,24,,2.9
77,Armenia,26,+6,,,,26,,8.8
78,Senegal,24,,,,2.0,22,,1.4
79,Bosnia and Herzegovina,24,+3,,,,24,,7.3
80,Azerbaijan,23,+4,1.0,,6.0,16,,2.3
81,Moldova,23,+11,,,,23,,5.7
82,Oman,22,+2,,,9.0,13,,4.3
83,Malta,21,+3,,,2.0,19,,
84,Tunisia,20,+2,,,,20,2.0,1.7
85,North Macedonia,19,,,,1.0,18,,9.1
86,Sri Lanka,18,+8,,,1.0,17,,0.8
87,Turkey,18,+12,,,,18,,0.2
88,Venezuela,17,+15,,,,17,,0.6
89,Afghanistan,16,+5,,,1.0,15,,0.4
90,Lithuania,14,+5,,,1.0,13,,5.1
91,Maldives,13,+3,,,,13,,
92,Cambodia,12,+5,,,1.0,11,,0.7
93,Macao,11,+1,,,10.0,1,,
94,Dominican Republic,11,,,,,11,,1.0
95,Faeroe Islands,11,+1,,,,11,,
96,Jordan,10,+9,,,1.0,9,,1.0
97,Bolivia,10,,,,,10,,0.9
98,Jamaica,10,+2,,,2.0,8,,3.4
99,Martinique,10,,,,,10,,
100,Kazakhstan,9,+3,,,,9,,0.5
101,New Zealand,8,,,,,8,,1.7
102,French Guiana,7,,,,,7,,
103,Liechtenstein,7,+3,,,,7,,
104,Paraguay,7,,,,,7,1.0,1.0
105,Réunion,7,+1,,,,7,,
106,Ghana,6,+4,,,,6,,0.2
107,Uruguay,6,,,,,6,,1.7
108,Andorra,5,+4,,,,5,,
109,Bangladesh,5,,,,2.0,3,,
110,Puerto Rico,5,+1,,,,5,,1.7
111,Rwanda,5,+4,,,,5,,0.4
112,Guyana,4,+3,1.0,,,3,,
113,Cameroon,4,+1,,,,4,,0.2
114,Ivory Coast,4,+2,,,,4,,0.2
115,Cuba,4,,,,,4,,0.4
116,Ethiopia,4,+3,,,,4,,
117,Uzbekistan,4,+4,,,,4,,0.1
118,Ukraine,3,,1.0,,,2,,0.1
119,Burkina Faso,3,+1,,,,3,,0.1
120,Channel Islands,3,,,,,3,,
121,French Polynesia,3,,,,,3,,
122,Guadeloupe,3,,,,,3,,
123,Guam,3,+3,,,,3,,
124,Honduras,3,,,,,3,,0.3
125,Kenya,3,+2,,,,3,,0.1
126,Seychelles,3,+1,,,,3,,
127,Monaco,2,,,,,2,,
128,Nigeria,2,,,,1.0,1,,
129,Aruba,2,,,,,2,,
130,Curaçao,2,,,,,2,,
131,DRC,2,,,,,2,,
132,Namibia,2,,,,,2,,0.8
133,Saint Lucia,2,+1,,,,2,,
134,Saint Martin,2,,,,,2,,
135,Trinidad and Tobago,2,,,,,2,,1.4
136,Guatemala,1,,1.0,+1,,0,,0.1
137,Sudan,1,,1.0,,,0,,
138,Nepal,1,,,,1.0,0,,
139,Antigua and Barbuda,1,,,,,1,,
140,Bahamas,1,+1,,,,1,,
141,Bhutan,1,,,,,1,,
142,Cayman Islands,1,,,,,1,,
143,CAR,1,+1,,,,1,,0.2
144,Congo,1,+1,,,,1,,0.2
145,Equatorial Guinea,1,,,,,1,,0.7
146,Gabon,1,,,,,1,,0.4
147,Gibraltar,1,,,,1.0,0,,
148,Guinea,1,,,,,1,,0.1
149,Mauritania,1,,,,,1,,0.2
150,Mayotte,1,,,,,1,,
151,Mongolia,1,,,,,1,,0.3
152,St. Barth,1,,,,,1,,
153,St. Vincent Grenadines,1,,,,,1,,
154,Suriname,1,,,,,1,,
155,Eswatini,1,,,,,1,,0.9
156,Togo,1,,,,,1,,0.1
157,U.S. Virgin Islands,1,,,,,1,,
158,Total:,737373,580720,898546.0,892713,76620.0,-237793,5921.0,94.6
