,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
62,Lithuania,771,,11.0,,7.0,753,11.0,283.0,4.0,21376.0,7852.0
63,Armenia,770,,7.0,,43.0,720,30.0,260.0,2.0,3994.0,1348.0
64,Moldova,752,,12.0,,29.0,711,65.0,186.0,3.0,,
65,Diamond Princess,712,,11.0,,619.0,82,10.0,,,,
66,Bahrain,688,,4.0,,423.0,261,3.0,404.0,2.0,39379.0,23143.0
67,Hungary,678,,32.0,,58.0,588,17.0,70.0,3.0,19424.0,2011.0
68,Bosnia and Herzegovina,624,,21.0,,30.0,573,4.0,190.0,6.0,5349.0,1630.0
69,Cameroon,555,,9.0,,17.0,529,,21.0,0.3,,
70,Tunisia,553,,18.0,,5.0,530,26.0,47.0,2.0,6485.0,549.0
71,Kazakhstan,531,,5.0,,36.0,490,6.0,28.0,0.3,316.0,17.0
72,Azerbaijan,521,,5.0,,32.0,484,17.0,51.0,0.5,35000.0,3452.0
73,Lebanon,520,,17.0,,54.0,449,27.0,76.0,2.0,9022.0,1322.0
74,Latvia,509,,1.0,,1.0,507,3.0,270.0,0.5,19380.0,10275.0
75,Bulgaria,503,,17.0,,34.0,452,26.0,72.0,2.0,566.0,81.0
76,North Macedonia,483,,17.0,,20.0,446,11.0,232.0,8.0,4920.0,2362.0
77,Kuwait,479,,1.0,,93.0,385,17.0,112.0,0.2,,
78,Slovakia,471,,1.0,,10.0,460,3.0,86.0,0.2,13631.0,2497.0
79,Andorra,466,,17.0,,21.0,428,12.0,6031.0,220.0,,
80,Belarus,440,,5.0,,53.0,382,11.0,47.0,0.5,32000.0,3386.0
81,Costa Rica,435,,2.0,,13.0,420,13.0,85.0,0.4,4654.0,914.0
82,Cyprus,426,,9.0,,33.0,384,11.0,353.0,7.0,10154.0,8410.0
83,Uruguay,400,,5.0,,93.0,302,13.0,115.0,1.0,5063.0,1458.0
84,Taiwan,355,,5.0,,50.0,300,,15.0,0.2,36304.0,1524.0
85,Réunion,334,,,,40.0,294,4.0,373.0,,,
86,Albania,333,,20.0,,99.0,214,7.0,116.0,7.0,2247.0,781.0
87,Jordan,323,,5.0,,74.0,244,5.0,32.0,0.5,239.0,23.0
88,Burkina Faso,318,,16.0,,66.0,236,,15.0,0.8,,
89,Afghanistan,299,,7.0,,10.0,282,,8.0,0.2,,
90,Cuba,288,,6.0,,15.0,267,11.0,25.0,0.5,3342.0,295.0
91,Oman,277,,2.0,,61.0,214,3.0,54.0,0.4,,
92,Uzbekistan,266,,2.0,,25.0,239,8.0,8.0,0.06,,
93,Honduras,264,,15.0,,3.0,246,10.0,27.0,2.0,,
94,Channel Islands,262,,5.0,,13.0,244,,1507.0,29.0,,
95,San Marino,259,,32.0,,27.0,200,14.0,7633.0,943.0,586.0,17270.0
96,Ivory Coast,245,,1.0,,25.0,219,,9.0,0.04,,
97,Vietnam,240,,,,90.0,150,3.0,2.0,,75458.0,775.0
98,Senegal,219,,2.0,,72.0,145,1.0,13.0,0.1,195.0,12.0
99,Palestine,217,,1.0,,21.0,195,,43.0,0.2,7553.0,1481.0
100,Nigeria,214,,4.0,,25.0,185,2.0,1.0,0.02,4000.0,19.0
101,Malta,213,,,,2.0,211,3.0,482.0,,9703.0,21975.0
102,Ghana,205,,5.0,,31.0,169,2.0,7.0,0.2,,
103,Montenegro,201,,2.0,,1.0,198,4.0,320.0,3.0,1456.0,2318.0
104,Mauritius,196,,7.0,,7.0,182,1.0,154.0,6.0,,
105,Faeroe Islands,181,,,,93.0,88,2.0,3704.0,,4800.0,98234.0
106,Sri Lanka,166,,5.0,,27.0,134,5.0,8.0,0.2,,
107,Georgia,162,,1.0,,36.0,125,6.0,41.0,0.3,,
108,Venezuela,155,,7.0,,52.0,96,6.0,5.0,0.2,1779.0,63.0
109,DRC,154,,18.0,,3.0,133,,2.0,0.2,,
110,Martinique,145,,3.0,,27.0,115,22.0,386.0,8.0,,
111,Niger,144,,8.0,,,136,,6.0,0.3,4012.0,166.0
112,Kyrgyzstan,144,,1.0,,9.0,134,5.0,22.0,0.2,9618.0,1474.0
113,Bolivia,139,,10.0,,1.0,128,3.0,12.0,0.9,591.0,51.0
114,Brunei,135,,1.0,,66.0,68,3.0,309.0,2.0,7801.0,17832.0
115,Guadeloupe,134,,7.0,,24.0,103,14.0,335.0,17.0,,
116,Mayotte,134,,2.0,,14.0,118,3.0,491.0,7.0,479.0,1756.0
117,Kenya,126,,4.0,,4.0,118,2.0,2.0,0.07,2201.0,41.0
118,Isle of Man,126,,1.0,,,125,,1482.0,12.0,1319.0,15512.0
119,Cambodia,114,,,,50.0,64,1.0,7.0,,5768.0,345.0
120,Guinea,111,,,,5.0,106,,8.0,,,
121,Trinidad and Tobago,103,,6.0,,1.0,96,,74.0,4.0,736.0,526.0
122,Rwanda,102,,,,,102,,8.0,,,
123,Gibraltar,98,,,,52.0,46,,2909.0,,1269.0,37666.0
124,Paraguay,96,,3.0,,12.0,81,2.0,13.0,0.4,1289.0,181.0
125,Liechtenstein,77,,1.0,,,76,,2020.0,26.0,900.0,23605.0
126,Bangladesh,70,,8.0,,30.0,32,1.0,0.4,0.05,2086.0,13.0
127,Madagascar,70,,,,,70,6.0,3.0,,,
128,Monaco,66,,1.0,,3.0,62,2.0,1682.0,25.0,,
129,Aruba,64,,,,1.0,63,,599.0,,863.0,8083.0
130,Guatemala,61,,2.0,,15.0,44,1.0,3.0,0.1,1134.0,63.0
131,French Guiana,61,,,,22.0,39,1.0,204.0,,,
132,El Salvador,56,,3.0,,2.0,51,4.0,9.0,0.5,,
133,Jamaica,55,2.0,3.0,,7.0,45,,19.0,1.0,540.0,182.0
134,Barbados,52,,,,,52,,181.0,,382.0,1329.0
135,Djibouti,50,,,,8.0,42,,51.0,,,
136,Uganda,48,,,,,48,,1.0,,2629.0,57.0
137,Macao,44,,,,10.0,34,,68.0,,,
138,Mali,41,,3.0,,1.0,37,,2.0,0.1,,
139,Togo,41,,3.0,,17.0,21,,5.0,0.4,,
140,French Polynesia,40,,,,,40,1.0,142.0,,583.0,2075.0
141,Zambia,39,,1.0,,2.0,36,,2.0,0.05,619.0,34.0
142,Ethiopia,38,,,,4.0,34,1.0,0.3,,1222.0,11.0
143,Bermuda,37,,,,14.0,23,,594.0,,291.0,4673.0
144,Cayman Islands,35,,1.0,,1.0,33,,533.0,15.0,319.0,4854.0
145,Eritrea,29,,,,,29,,8.0,,,
146,Bahamas,28,,4.0,,,24,1.0,71.0,10.0,,
147,Guyana,24,1.0,4.0,,,20,,31.0,5.0,93.0,118.0
148,Saint Martin,24,,2.0,,5.0,17,6.0,621.0,52.0,18.0,466.0
149,Sint Maarten,23,,4.0,,6.0,13,,536.0,93.0,82.0,1912.0
150,Congo,22,,2.0,,2.0,18,,4.0,0.4,,
151,Gabon,21,,1.0,,1.0,19,,9.0,0.4,,
152,Myanmar,21,,1.0,,,20,,0.4,0.02,,
153,Tanzania,20,,1.0,,3.0,16,,0.3,0.02,,
154,Haiti,20,,,,1.0,19,,2.0,,200.0,18.0
155,Maldives,19,,,,13.0,6,,35.0,,,
156,Libya,18,,1.0,,,17,,3.0,0.1,131.0,19.0
157,Guinea-Bissau,18,,,,,18,,9.0,,,
158,New Caledonia,17,,,,1.0,16,,60.0,,1390.0,4869.0
159,Syria,16,,2.0,,2.0,12,,0.9,0.1,,
160,Benin,16,,,,2.0,14,,1.0,,,
161,Equatorial Guinea,16,,,,1.0,15,,11.0,,,
162,Antigua and Barbuda,15,,,,,15,1.0,153.0,,40.0,408.0
163,Dominica,14,,,,,14,,194.0,,255.0,3542.0
164,Mongolia,14,,,,2.0,12,,4.0,,,
165,Namibia,14,,,,3.0,11,,6.0,,301.0,118.0
166,Saint Lucia,14,,,,1.0,13,,76.0,,,
167,Fiji,12,,,,,12,,13.0,,,
168,Grenada,12,,,,,12,2.0,107.0,,45.0,400.0
169,Curaçao,11,,1.0,,5.0,5,,67.0,6.0,,
170,Greenland,11,,,,3.0,8,,194.0,,542.0,9547.0
171,Angola,10,,2.0,,2.0,6,,0.3,0.06,,
172,Sudan,10,,2.0,,2.0,6,,0.2,0.05,,
173,Liberia,10,,1.0,,3.0,6,,2.0,0.2,,
174,Suriname,10,,1.0,,,9,,17.0,2.0,,
175,Laos,10,,,,,10,,1.0,,437.0,60.0
176,Mozambique,10,,,,1.0,9,,0.3,,338.0,11.0
177,Seychelles,10,,,,,10,,102.0,,,
178,MS Zaandam,9,,2.0,,,7,,,,,
179,Zimbabwe,9,,1.0,,,8,,0.6,0.07,316.0,21.0
180,Nepal,9,,,,1.0,8,,0.3,,1521.0,52.0
181,Chad,9,,,,,9,,0.5,,,
182,Saint Kitts and Nevis,9,,,,,9,,169.0,,113.0,2124.0
183,Eswatini,9,,,,,9,,8.0,,,
184,CAR,8,,,,,8,,2.0,,,
185,Cabo Verde,7,,1.0,,,6,,13.0,2.0,,
186,Vatican City,7,,,,,7,,8739.0,,,
187,St. Vincent Grenadines,7,,,,1.0,6,,63.0,,,
188,Somalia,7,,,,1.0,6,,0.4,,,
189,Mauritania,6,,1.0,,2.0,3,,1.0,0.2,67.0,14.0
190,Montserrat,6,,,,,6,,1202.0,,,
191,St. Barth,6,,,,1.0,5,,607.0,,,
192,Nicaragua,5,,1.0,,,4,,0.8,0.2,,
193,Bhutan,5,,,,2.0,3,,6.0,,,
194,Turks and Caicos,5,,,,,5,,129.0,,,
195,Botswana,4,,1.0,,,3,,2.0,0.4,175.0,74.0
196,Gambia,4,,1.0,,2.0,1,,2.0,0.4,,
197,Belize,4,,,,,4,,10.0,,25.0,63.0
198,Malawi,4,,,,,4,,0.2,,,
199,Sierra Leone,4,,,,,4,,0.5,,2.0,0.3
200,Western Sahara,4,,,,,4,,7.0,,,
201,Anguilla,3,,,,,3,,200.0,,,
202,British Virgin Islands,3,,,,,3,,99.0,,,
203,Burundi,3,,,,,3,,0.3,,2.0,0.2
204,Caribbean Netherlands,2,,,,,2,,76.0,,10.0,381.0
205,Falkland Islands,1,,,,,1,,287.0,,,
206,Papua New Guinea,1,,,,,1,,0.1,,72.0,8.0
207,Timor-Leste,1,,,,,1,,0.8,,,
208,China,81669,30.0,3329.0,3.0,76964.0,1376,295.0,57.0,2.0,,
209,Total:,1201933,490.0,64716.0,28.0,246634.0,890583,42290.0,154.2,8.3,,
